# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 13:30:02 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4760988;N;-7680;-348;3386;88;31;-72
4760988;O;-7384;-380;3660;187;239;296
4769232;J;-8290;-256;-1336;79;14;-50
4769232;K;-8392;60;-1128;21;15;40
4769232;L;-8322;-294;0;120;-59;123
4769232;M;-8316;26;294;276;-39;5
4769232;N;-7626;-402;3414;68;38;-82
4769232;O;-7404;-342;3678;199;251;314
4777392;J;-8338;-234;-1282;63;20;-48
4777392;K;-8406;84;-1116;25;19;43
4777392;L;-8256;-350;16;112;-55;124
4777392;M;-8244;42;252;273;-42;4
4777392;N;-7628;-408;3472;57;41;-76
4777392;O;-7426;-368;3690;201;255;330
4785552;J;-8332;-302;-1184;52;10;-54
4785552;K;-8360;78;-1156;31;9;39
4785552;L;-8260;-398;14;102;-66;125
4785552;M;-8310;20;290;274;-36;6
4785552;N;-7672;-402;3430;41;41;-76
4785552;O;-7432;-412;3730;208;252;333
4793884;J;-8390;-246;-1216;43;16;-60
4793884;K;-8402;54;-1086;15;12;41
4793884;L;-8264;-446;2;89;-78;121
4793884;M;-8382;34;346;265;-31;-5
4793884;N;-7654;-408;3404;22;54;-71
4793884;O;-7494;-326;3798;210;239;331
4802128;J;-8280;-292;-1260;39;14;-58
4802128;K;-8376;38;-1138;19;9;34
4802128;L;-8274;-408;100;88;-82;112
4802128;M;-8390;128;342;242;-36;-2
4802128;N;-7594;-348;3464;21;58;-70
4802128;O;-7498;-350;3790;216;223;326
4810456;J;-8274;-300;-1250;31;6;-53
4810456;K;-8404;74;-1124;22;12;35
4810456;L;-8266;-400;160;83;-73;96
4810456;M;-8370;136;428;234;-30;-9
4810456;N;-7600;-356;3472;9;60;-65
4810456;O;-7592;-374;3794;232;211;306
4818616;J;-8252;-340;-1292;23;5;-42
4818616;K;-8402;60;-1066;6;9;28
4818616;L;-8238;-432;238;79;-65;86
4818616;M;-8364;64;374;221;-29;-18
4818616;N;-7610;-344;3528;-4;74;-63
4818616;O;-7580;-394;3846;243;189;282
4826776;J;-8336;-328;-1342;31;12;-41
4826776;K;-8430;128;-1196;1;17;32
4826776;L;-8270;-482;242;72;-61;74
4826776;M;-8334;116;416;204;-25;-20
4826776;N;-7638;-382;3630;-26;75;-48
4826776;O;-7636;-278;3858;260;156;253
4834936;J;-8326;-328;-1252;29;7;-29
4834936;K;-8440;92;-1132;14;14;21
4834936;L;-8260;-528;160;65;-69;62
4834936;M;-8348;114;356;195;-22;-21
4834936;N;-7666;-406;3662;-38;77;-48
4834936;O;-7650;-220;3934;261;119;226
4843096;J;-8314;-346;-1180;28;4;-18
4843096;K;-8378;84;-1210;4;10;15
4843096;L;-8212;-526;140;54;-64;64
4843096;M;-8314;124;352;188;-17;-32
4843096;N;-7658;-372;3564;-50;88;-45
4843096;O;-7670;-252;3976;240;78;193
4851344;J;-8306;-364;-1224;30;10;-3
4851344;K;-8358;72;-1054;2;0;16
4851344;L;-8210;-504;164;47;-64;58
4851344;M;-8324;102;326;177;-18;-20
4851344;N;-7708;-376;3544;-56;98;-33
4851344;O;-7628;-144;3888;213;24;154
4859504;J;-8292;-352;-1296;33;7;9
4859504;K;-8388;74;-1054;-3;-4;15
4859504;L;-8262;-510;116;38;-66;60
4859504;M;-8310;138;366;167;-11;-25
4859504;N;-7668;-398;3648;-60;100;-31
4859504;O;-7640;-130;3868;167;-10;103
4867664;J;-8322;-320;-1226;36;2;17
4867664;K;-8386;138;-1168;-12;-1;6
4867664;L;-8258;-536;82;40;-70;57
4867664;M;-8358;120;354;156;-14;-25
4867664;N;-7668;-344;3616;-66;100;-33
4867664;O;-7636;-110;3832;126;-39;60
4875908;J;-8262;-308;-1210;36;3;20
4875908;K;-8412;84;-1112;-19;-2;0
4875908;L;-8264;-514;92;34;-68;50
4875908;M;-8376;102;378;145;-18;-30
4875908;N;-7656;-438;3530;-76;99;-30
4875908;O;-7646;-72;3816;88;-81;21
4884152;J;-8292;-260;-1276;42;8;34
4884152;K;-8390;56;-1144;-30;-2;-5
4884152;L;-8258;-444;122;28;-66;42
4884152;M;-8330;6;304;143;-17;-28
4884152;N;-7680;-498;3622;-76;101;-17
4884152;O;-7524;-36;3912;32;-119;-17
4892484;J;-8360;-316;-1250;35;9;41
4892484;K;-8422;40;-1186;-34;-5;-13
4892484;L;-8258;-382;32;13;-72;36
4892484;M;-8366;8;292;134;-18;-11
4892484;N;-7736;-558;3546;-76;105;-21
4892484;O;-7558;-76;4002;-20;-152;-48
4900812;J;-8322;-324;-1236;34;6;46
4900812;K;-8454;80;-1130;-36;-8;-8
4900812;L;-8258;-352;14;6;-59;31
4900812;M;-8326;-122;244;139;-18;-17
4900812;N;-7742;-512;3438;-68;99;-28
4900812;O;-7474;-8;3858;-68;-179;-75
4909064;J;-8352;-276;-1208;35;2;43
4909064;K;-8416;58;-1174;-31;-10;-5
4909064;L;-8278;-374;-40;4;-61;33
4909064;M;-8354;-72;256;146;-15;-19
4909064;N;-7760;-550;3378;-55;88;-21
4909064;O;-7448;-72;3902;-101;-195;-80
4917216;J;-8308;-228;-1282;30;-8;47
4917216;K;-8408;10;-1144;-37;-3;2
4917216;L;-8284;-366;-50;0;-65;32
4917216;M;-8374;-178;166;153;-25;-20
4917216;N;-7792;-502;3380;-44;70;-33
4917216;O;-7400;38;3942;-146;-206;-84
4925376;J;-8334;-244;-1292;20;-6;37
4925376;K;-8446;18;-1096;-36;-2;1
4925376;L;-8302;-362;-14;-6;-66;27
4925376;M;-8356;-152;186;169;-23;-10
4925376;N;-7754;-534;3416;-33;54;-38
4925376;O;-7378;-32;3948;-177;-220;-61
4933624;J;-8328;-284;-1260;17;-9;29
4933624;K;-8400;20;-1190;-28;-6;4
4933624;L;-8290;-336;10;-15;-71;25
4933624;M;-8360;-204;256;173;-36;-18
4933624;N;-7724;-538;3410;-27;36;-39
4933624;O;-7376;24;3934;-219;-225;-36
4941868;J;-8264;-244;-1266;1;-15;27
4941868;K;-8406;10;-1058;-31;7;15
4941868;L;-8246;-334;-78;-9;-64;33
4941868;M;-8312;-166;270;179;-35;-16
4941868;N;-7694;-510;3482;-26;22;-42
4941868;O;-7266;-14;3860;-251;-229;-4
4950032;J;-8342;-254;-1218;-4;-5;23
4950032;K;-8434;66;-1146;-22;4;22
4950032;L;-8276;-260;-42;-5;-69;30
4950032;M;-8358;-182;286;184;-41;-17
4950032;N;-7764;-514;3432;-23;8;-46
4950032;O;-7284;-72;3914;-263;-223;33
4958188;J;-8268;-234;-1238;2;-9;14
4958188;K;-8364;-8;-1084;-19;9;33
4958188;L;-8302;-304;-44;11;-78;29
4958188;M;-8398;-164;324;187;-44;-6
4958188;N;-7752;-470;3424;-29;0;-43
4958188;O;-7220;-104;3804;-262;-225;75
4966432;J;-8334;-220;-1216;-1;-7;12
4966432;K;-8422;20;-1096;-18;11;29
4966432;L;-8310;-286;20;33;-73;24
4966432;M;-8352;-216;252;192;-46;1
4966432;N;-7732;-488;3498;-22;5;-38
4966432;O;-7268;-110;3920;-244;-221;119
4974600;J;-8326;-188;-1246;9;-8;-1
4974600;K;-8388;30;-1150;-29;16;30
4974600;L;-8278;-282;18;40;-72;24
4974600;M;-8350;-120;198;188;-47;-3
4974600;N;-7662;-474;3426;-16;6;-45
4974600;O;-7278;-140;3872;-227;-226;155
4982752;J;-8316;-268;-1334;2;-6;-9
4982752;K;-8362;-6;-1038;-19;13;41
4982752;L;-8212;-270;16;57;-67;23
4982752;M;-8326;-114;262;189;-45;4
4982752;N;-7700;-464;3432;-13;5;-51
4982752;O;-7292;-194;3848;-197;-223;200
4991000;J;-8366;-242;-1248;7;-4;-16
4991000;K;-8338;12;-1050;-15;15;40
4991000;L;-8236;-244;68;58;-65;31
4991000;M;-8426;-120;292;192;-47;3
4991000;N;-7682;-446;3372;-1;3;-52
4991000;O;-7360;-192;3836;-169;-234;220
4999244;J;-8352;-222;-1222;6;-5;-27
4999244;K;-8418;44;-1080;-16;33;49
4999244;L;-8264;-300;66;60;-70;35
4999244;M;-8290;-96;264;192;-42;11
4999244;N;-7676;-456;3442;0;2;-46
4999244;O;-7356;-220;3808;-147;-240;239
5007404;J;-8328;-238;-1286;3;-5;-35
5007404;K;-8338;2;-1118;-16;31;49
5007404;L;-8250;-346;40;51;-70;38
5007404;M;-8338;-110;280;193;-45;-4
5007404;N;-7640;-416;3560;1;-11;-48
5007404;O;-7422;-220;3726;-136;-240;248
5015568;J;-8286;-248;-1250;3;-7;-34
5015568;K;-8460;8;-1140;-9;27;58
5015568;L;-8276;-346;120;49;-63;44
5015568;M;-8404;-58;326;190;-41;-1
5015568;N;-7640;-388;3424;-1;2;-47
5015568;O;-7456;-196;3660;-114;-244;246
5023724;J;-8288;-306;-1278;-1;-3;-35
5023724;K;-8450;90;-1040;-9;22;59
5023724;L;-8302;-332;60;44;-71;38
5023724;M;-8362;-34;274;188;-51;2
5023724;N;-7734;-438;3428;-17;1;-46
5023724;O;-7416;-208;3714;-133;-254;241
5031968;J;-8310;-296;-1154;-2;-12;-31
5031968;K;-8444;8;-1134;-4;29;56
5031968;L;-8294;-360;12;48;-76;20
5031968;M;-8352;32;314;182;-48;-2
5031968;N;-7734;-398;3478;-25;6;-34
5031968;O;-7464;-188;3710;-133;-250;227
5040132;J;-8276;-300;-1262;1;-8;-34
5040132;K;-8388;62;-1188;-7;22;53
5040132;L;-8230;-410;24;32;-86;13
5040132;M;-8376;-20;344;174;-40;1
5040132;N;-7656;-436;3564;-37;9;-31
5040132;O;-7528;-232;3688;-143;-253;216
5048288;J;-8332;-290;-1240;-3;-8;-33
5048288;K;-8418;52;-1070;-11;30;51
5048288;L;-8278;-532;118;25;-83;19
5048288;M;-8370;72;424;172;-35;7
5048288;N;-7708;-404;3450;-42;19;-22
5048288;O;-7550;-236;3726;-152;-258;201
5056536;J;-8356;-272;-1236;5;-13;-25
5056536;K;-8386;50;-1064;-16;28;45
5056536;L;-8270;-448;62;13;-91;20
5056536;M;-8366;100;330;167;-32;3
5056536;N;-7628;-422;3474;-48;32;-23
5056536;O;-7586;-286;3720;-168;-269;184
5064692;J;-8322;-304;-1238;8;-9;-19
5064692;K;-8424;82;-1124;-17;30;41
5064692;L;-8302;-492;130;-9;-83;25
5064692;M;-8338;144;376;156;-31;16
5064692;N;-7614;-384;3526;-42;40;-30
5064692;O;-7534;-280;3746;-167;-270;171
5072936;J;-8366;-316;-1250;17;-11;-28
5072936;K;-8388;126;-1144;-15;22;45
5072936;L;-8324;-468;154;-10;-88;19
5072936;M;-8358;148;338;149;-33;10
5072936;N;-7628;-372;3534;-57;53;-28
5072936;O;-7510;-312;3692;-158;-268;165
5081184;J;-8328;-354;-1284;16;-8;-18
5081184;K;-8404;58;-1144;-18;22;36
5081184;L;-8278;-494;104;-24;-92;15
5081184;M;-8372;130;308;144;-30;11
5081184;N;-7664;-436;3532;-64;56;-25
5081184;O;-7434;-342;3676;-144;-268;143
5089428;J;-8350;-386;-1206;20;-4;-8
5089428;K;-8440;58;-1224;-26;14;29
5089428;L;-8286;-446;18;-29;-94;2
5089428;M;-8370;146;324;143;-38;9
5089428;N;-7712;-438;3518;-62;70;-30
5089428;O;-7404;-356;3516;-131;-267;134
5097588;J;-8302;-264;-1278;29;-12;-4
5097588;K;-8426;114;-1124;-27;14;27
5097588;L;-8336;-506;86;-51;-97;8
5097588;M;-8368;92;250;140;-35;9
5097588;N;-7664;-448;3484;-59;81;-34
5097588;O;-7372;-360;3576;-119;-269;124
5105748;J;-8334;-274;-1236;16;-17;-1
5105748;K;-8406;34;-1124;-30;10;19
5105748;L;-8324;-500;16;-68;-102;6
5105748;M;-8366;70;408;146;-34;15
5105748;N;-7680;-520;3438;-47;99;-27
5105748;O;-7270;-374;3502;-107;-255;112
5114076;J;-8340;-286;-1304;3;-15;2
5114076;K;-8430;100;-1160;-22;7;19
5114076;L;-8266;-460;-16;-74;-101;1
5114076;M;-8368;56;340;149;-33;13
5114076;N;-7700;-496;3438;-46;103;-37
5114076;O;-7260;-350;3440;-91;-255;110
5122324;J;-8300;-242;-1240;10;-24;4
5122324;K;-8438;84;-1220;-32;2;12
5122324;L;-8276;-506;24;-77;-100;6
5122324;M;-8426;-22;254;164;-33;12
5122324;N;-7716;-536;3506;-29;104;-38
5122324;O;-7134;-420;3358;-82;-234;99
5130568;J;-8350;-302;-1150;4;-27;8
5130568;K;-8418;94;-1184;-28;-1;13
5130568;L;-8256;-464;6;-69;-102;7
5130568;M;-8370;-76;284;180;-35;15
5130568;N;-7682;-488;3456;-17;105;-43
5130568;O;-7136;-438;3398;-55;-210;89
5138812;J;-8272;-260;-1236;13;-27;3
5138812;K;-8402;0;-1162;-27;7;20
5138812;L;-8256;-494;-4;-71;-108;2
5138812;M;-8362;-44;256;191;-45;16
5138812;N;-7698;-506;3430;-2;96;-49
5138812;O;-7068;-398;3418;-35;-187;81
5146972;J;-8302;-274;-1252;15;-33;4
5146972;K;-8424;62;-1068;-16;7;12
5146972;L;-8238;-436;102;-51;-111;-2
5146972;M;-8330;-54;362;199;-46;21
5146972;N;-7698;-566;3340;10;84;-52
5146972;O;-7090;-446;3422;-35;-162;80
5155132;J;-8324;-312;-1224;14;-31;7
5155132;K;-8368;54;-1052;-16;7;19
5155132;L;-8276;-438;56;-26;-110;3
5155132;M;-8382;-136;302;206;-45;18
5155132;N;-7720;-580;3444;32;81;-55
5155132;O;-7058;-422;3392;-21;-124;74
5163376;J;-8264;-268;-1236;20;-29;18
5163376;K;-8370;50;-1134;-27;7;24
5163376;L;-8252;-488;26;-16;-110;6
5163376;M;-8350;-154;286;219;-43;26
5163376;N;-7716;-542;3434;51;81;-49
5163376;O;-7024;-420;3422;-14;-89;73
5171624;J;-8316;-270;-1230;26;-23;14
5171624;K;-8402;40;-1122;-21;12;25
5171624;L;-8234;-426;72;13;-102;3
5171624;M;-8338;-144;286;234;-45;25
5171624;N;-7702;-580;3376;67;88;-50
5171624;O;-7094;-414;3384;-4;-58;78
5179784;J;-8286;-280;-1160;28;-20;9
5179784;K;-8420;46;-1102;-18;16;32
5179784;L;-8198;-490;94;32;-94;17
5179784;M;-8378;-176;232;246;-44;34
5179784;N;-7698;-560;3296;73;82;-49
5179784;O;-7086;-430;3414;10;-17;82
