# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 12:58:53 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4809776;M;-8358;-122;628;131;-15;-31
4809776;N;-8210;558;-904;43;25;-55
4809776;O;-7606;-2362;2584;-78;-37;52
4818024;J;-8401;1048;1649;-32;-7;-16
4818024;K;-8322;-1154;656;-10;13;28
4818024;L;-8118;1423;-983;168;-232;608
4818024;M;-8354;-90;560;136;-19;-29
4818024;N;-8272;566;-954;30;18;-56
4818024;O;-7606;-2364;2576;-78;-40;55
4826268;J;-8269;1028;1585;-59;20;0
4826268;K;-8336;-1110;660;-19;13;25
4826268;L;-8174;2811;-987;164;-216;632
4826268;M;-8350;-202;602;153;-27;-25
4826268;N;-8236;552;-864;22;12;-47
4826268;O;-7590;-2418;2588;-62;-38;57
4834512;J;-8289;1016;1569;-28;-3;-28
4834512;K;-8344;-1090;598;-15;15;22
4834512;L;-8138;1374;-891;86;-114;32
4834512;M;-8314;-104;468;171;-35;-20
4834512;N;-8266;562;-918;23;5;-51
4834512;O;-7566;-2424;2588;-40;-38;59
4842672;J;-8229;1044;1573;-16;-11;-28
4842672;K;-8350;-1098;630;-24;9;25
4842672;L;-8144;2711;-863;180;-276;308
4842672;M;-8340;-90;550;190;-45;-17
4842672;N;-8262;568;-950;31;8;-54
4842672;O;-7576;-2412;2694;-11;-36;66
4850916;J;-8237;1144;1597;-28;-27;-20
4850916;K;-8378;-1108;676;-12;15;23
4850916;L;-8112;2723;-843;204;-276;312
4850916;M;-8310;210;674;185;-38;-28
4850916;N;-8212;614;-906;36;2;-60
4850916;O;-7520;-2344;2654;25;-39;68
4859076;J;-8237;1112;1781;8;-23;-28
4859076;K;-8362;-1038;630;-19;14;19
4859076;L;-8076;2767;-715;84;-122;72
4859076;M;-8308;-74;550;223;-45;-3
4859076;N;-8274;614;-804;37;-4;-65
4859076;O;-7514;-2406;2594;69;-42;75
4867492;J;-8353;1076;1625;-3;5;-40
4867492;K;-8366;-1034;594;-13;13;6
4867492;L;-8178;2503;-691;168;-264;324
4867492;M;-8378;-136;616;237;-36;1
4867492;N;-8220;632;-810;47;4;-70
4867492;O;-7478;-2392;2504;99;-41;71
4875824;J;-8217;1020;1659;1;17;-16
4875824;K;-8282;-1128;654;-8;11;10
4875824;L;-8222;2495;-861;248;-208;592
4875824;M;-8354;-56;562;239;-32;-12
4875824;N;-8294;570;-750;53;7;-68
4875824;O;-7464;-2286;2578;112;-40;75
4884068;J;-8269;1012;1469;32;-35;-4
4884068;K;-8390;-1088;726;-1;13;5
4884068;L;-8132;2563;-877;392;-472;560
4884068;M;-8352;-90;538;233;-30;-27
4884068;N;-8312;558;-694;58;18;-65
4884068;O;-7466;-2244;2612;102;-43;75
4892228;J;-8217;960;1645;64;-8;24
4892228;K;-8350;-1036;642;-7;22;9
4892228;L;-8152;2587;-869;368;-440;592
4892228;M;-8388;-142;656;214;-21;-15
4892228;N;-8266;508;-830;63;24;-70
4892228;O;-7460;-2226;2578;74;-51;90
4900472;J;-8309;984;1605;100;-12;36
4900472;K;-8336;-1150;718;-7;8;10
4900472;L;-8096;2479;-979;166;-132;44
4900472;M;-8352;-148;524;215;-22;-25
4900472;N;-8282;468;-838;59;25;-65
4900472;O;-7518;-2182;2608;27;-58;102
4908716;J;-8333;1048;1597;58;-8;12
4908716;K;-8298;-1106;678;-6;17;12
4908716;L;-8124;2523;-923;424;-512;528
4908716;M;-8404;-158;492;210;-28;-21
4908716;N;-8278;502;-790;54;22;-70
4908716;O;-7514;-2242;2552;-12;-69;115
4916876;J;-8233;1116;1547;92;-28;52
4916876;K;-8324;-1100;648;-19;12;12
4916876;L;-8142;2511;-955;416;-552;624
4916876;M;-8304;-126;514;198;-37;-18
4916876;N;-8236;544;-892;41;24;-71
4916876;O;-7516;-2282;2550;-44;-69;130
4925124;J;-8333;920;1581;117;16;56
4925124;K;-8286;-1088;624;-14;13;19
4925124;L;-8110;2811;-917;464;-496;592
4925124;M;-8282;-152;408;200;-37;-14
4925124;N;-8212;528;-954;36;16;-64
4925124;O;-7510;-2390;2458;-62;-76;138
4933368;J;-8237;952;1457;73;4;72
4933368;K;-8358;-1122;616;-14;10;17
4933368;L;-8102;3031;-1091;416;-392;584
4933368;M;-8298;-188;552;196;-43;-11
4933368;N;-8160;508;-954;35;19;-69
4933368;O;-7462;-2412;2502;-59;-74;147
4941612;J;-8341;1120;1601;84;0;64
4941612;K;-8356;-1112;544;-6;7;20
4941612;L;-8136;1528;-919;312;-480;536
4941612;M;-8350;-188;492;190;-42;2
4941612;N;-8226;536;-968;41;19;-74
4941612;O;-7506;-2448;2420;-41;-68;152
4949772;J;-8353;1232;1771;45;16;40
4949772;K;-8310;-1112;678;-11;3;20
4949772;L;-8132;3063;-979;368;-456;592
