# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 13:01:28 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4817172;K;-8410;-962;214;-11;4;59
4817172;L;-8296;670;-702;105;-42;65
4817172;M;-8300;-142;64;221;-61;8
4817172;N;-8260;592;-778;69;2;-44
4817172;O;-7370;-2852;2376;32;-54;92
4825416;J;-8454;706;658;9;22;-21
4825416;K;-8348;-936;276;-15;5;55
4825416;L;-8270;788;-792;88;-46;54
4825416;M;-8262;-132;-12;227;-70;17
4825416;N;-8246;580;-862;55;6;-55
4825416;O;-7348;-2914;2252;22;-57;82
4833664;J;-8396;646;622;24;20;-19
4833664;K;-8360;-958;244;-13;4;58
4833664;L;-8198;824;-866;72;-52;50
4833664;M;-8246;-70;32;228;-74;23
4833664;N;-8264;586;-772;66;-1;-55
4833664;O;-7352;-2902;2300;22;-60;79
4841824;J;-8386;710;624;26;17;-24
4841824;K;-8372;-960;204;-16;16;48
4841824;L;-8190;814;-884;66;-53;47
4841824;M;-8284;-72;38;235;-76;26
4841824;N;-8208;510;-794;54;-10;-56
4841824;O;-7328;-2902;2298;23;-50;69
4849984;J;-8398;728;696;18;19;-29
4849984;K;-8382;-954;234;-19;2;43
4849984;L;-8138;792;-802;69;-56;46
4849984;M;-8260;-18;-8;224;-73;33
4849984;N;-8226;512;-828;62;-10;-60
4849984;O;-7270;-2872;2258;38;-53;70
4858228;J;-8346;720;648;13;28;-37
4858228;K;-8412;-958;198;-13;-2;36
4858228;L;-8190;816;-882;71;-58;48
4858228;M;-8298;-38;20;220;-74;38
4858228;N;-8234;500;-822;74;-20;-62
4858228;O;-7328;-2860;2296;42;-46;65
4866556;J;-8374;744;640;4;31;-43
4866556;K;-8384;-948;180;-16;-4;26
4866556;L;-8166;768;-772;75;-60;46
4866556;M;-8372;-72;66;211;-69;46
4866556;N;-8290;428;-846;71;-24;-55
4866556;O;-7348;-2896;2336;48;-34;68
4874716;J;-8370;746;652;6;28;-45
4874716;K;-8408;-966;220;-19;-5;21
4874716;L;-8190;712;-706;75;-59;54
4874716;M;-8376;-148;-4;199;-63;50
4874716;N;-8326;510;-778;71;-19;-48
4874716;O;-7348;-2882;2310;57;-29;68
4883048;J;-8392;726;682;-1;26;-54
4883048;K;-8406;-996;338;-14;0;17
4883048;L;-8208;626;-756;77;-54;50
4883048;M;-8382;-192;16;190;-58;39
4883048;N;-8310;474;-718;78;-9;-47
4883048;O;-7350;-2912;2244;65;-27;69
4891292;J;-8372;668;590;-8;25;-47
4891292;K;-8422;-992;366;-10;-2;23
4891292;L;-8272;546;-802;68;-58;52
4891292;M;-8436;-314;34;189;-54;30
4891292;N;-8300;560;-828;77;-8;-47
4891292;O;-7320;-2908;2276;66;-18;68
4899452;J;-8356;554;634;9;29;-46
4899452;K;-8352;-998;348;-17;-3;32
4899452;L;-8302;538;-742;62;-69;45
4899452;M;-8360;-312;112;200;-56;20
4899452;N;-8294;542;-778;69;8;-39
4899452;O;-7352;-2864;2316;61;-16;72
4907696;J;-8416;624;538;15;24;-39
4907696;K;-8376;-1094;244;-9;-4;41
4907696;L;-8222;518;-818;75;-78;33
4907696;M;-8366;-312;22;209;-49;19
4907696;N;-8210;608;-824;56;8;-44
4907696;O;-7352;-2886;2244;55;-12;78
4915944;J;-8380;654;546;21;21;-27
4915944;K;-8418;-1018;292;-12;8;36
4915944;L;-8216;550;-734;76;-82;28
4915944;M;-8298;-300;16;219;-53;9
4915944;N;-8216;608;-836;59;20;-44
4915944;O;-7342;-2922;2250;54;-6;76
4924272;J;-8386;636;522;27;18;-37
4924272;K;-8328;-1010;274;-7;7;46
4924272;L;-8130;624;-782;83;-81;19
4924272;M;-8262;-262;-32;232;-52;13
4924272;N;-8260;590;-824;45;23;-47
4924272;O;-7424;-2950;2232;53;-7;77
4932516;J;-8420;688;552;18;18;-24
4932516;K;-8370;-1014;190;-2;10;47
4932516;L;-8136;630;-750;87;-74;24
4932516;M;-8288;-168;4;240;-61;13
4932516;N;-8224;534;-910;47;20;-46
4932516;O;-7392;-2864;2222;46;-11;70
4940676;J;-8366;668;574;18;18;-32
4940676;K;-8322;-958;208;-2;5;56
4940676;L;-8140;688;-692;86;-71;25
4940676;M;-8270;-90;62;238;-62;11
4940676;N;-8218;542;-818;43;2;-51
4940676;O;-7344;-2918;2250;43;-2;66
4948836;J;-8418;736;608;13;14;-24
4948836;K;-8406;-942;288;-9;11;57
4948836;L;-8166;672;-712;85;-68;32
4948836;M;-8276;-100;102;243;-62;30
4948836;N;-8250;488;-802;45;-8;-56
4948836;O;-7322;-2850;2214;34;1;61
4956996;J;-8394;756;712;2;18;-24
4956996;K;-8362;-996;224;-16;3;51
4956996;L;-8194;696;-776;74;-67;34
4956996;M;-8286;34;92;229;-67;29
4956996;N;-8210;460;-864;47;-22;-61
4956996;O;-7330;-2850;2262;32;4;54
4965156;J;-8388;594;748;10;20;-24
4965156;K;-8386;-934;252;-13;6;42
4965156;L;-8216;652;-790;73;-70;37
4965156;M;-8356;48;76;219;-62;43
4965156;N;-8268;428;-820;52;-21;-54
4965156;O;-7372;-2894;2264;29;7;49
4973404;J;-8358;584;556;26;30;-16
4973404;K;-8378;-950;286;-20;4;40
4973404;L;-8232;650;-768;76;-79;37
4973404;M;-8418;22;32;208;-64;56
4973404;N;-8342;500;-730;54;-26;-48
4973404;O;-7342;-2890;2284;33;6;42
4981564;J;-8360;638;606;37;23;-15
4981564;K;-8358;-968;240;-24;12;26
4981564;L;-8290;574;-778;83;-69;33
4981564;M;-8398;-50;96;197;-53;65
4981564;N;-8312;528;-856;63;-29;-45
4981564;O;-7368;-2906;2280;28;10;35
4989724;J;-8420;652;652;34;29;-9
4989724;K;-8456;-1020;306;-17;9;20
4989724;L;-8220;580;-824;94;-56;37
4989724;M;-8342;-128;38;196;-56;60
4989724;N;-8322;498;-840;72;-11;-48
4989724;O;-7296;-2854;2240;37;15;36
4998052;J;-8338;690;610;32;23;-17
4998052;K;-8362;-950;342;-19;6;26
4998052;L;-8202;686;-834;99;-58;38
4998052;M;-8378;-186;48;202;-50;55
4998052;N;-8324;460;-844;85;3;-49
4998052;O;-7360;-2830;2270;34;21;35
5006296;J;-8444;674;552;28;24;-21
5006296;K;-8440;-994;206;-14;4;18
5006296;L;-8192;710;-878;105;-54;43
5006296;M;-8332;-214;18;210;-50;49
5006296;N;-8280;506;-832;89;19;-49
5006296;O;-7278;-2948;2246;43;24;39
5014456;J;-8338;732;644;24;26;-30
5014456;K;-8478;-978;228;-8;2;24
5014456;L;-8248;792;-904;96;-51;44
5014456;M;-8382;-332;-84;221;-50;39
5014456;N;-8288;506;-892;94;38;-53
5014456;O;-7336;-2868;2208;46;47;46
5022704;J;-8416;620;588;18;24;-29
5022704;K;-8430;-986;228;0;1;20
5022704;L;-8256;736;-826;92;-55;44
5022704;M;-8382;-362;-28;233;-54;31
5022704;N;-8212;480;-840;94;44;-50
5022704;O;-7374;-2864;2204;61;48;48
5030864;J;-8402;720;572;18;20;-41
5030864;K;-8456;-1036;266;-1;-4;32
5030864;L;-8224;738;-796;85;-65;41
5030864;M;-8446;-374;-22;246;-54;23
5030864;N;-8210;490;-848;94;48;-44
5030864;O;-7372;-2872;2354;69;47;55
5039024;J;-8404;700;602;11;21;-40
5039024;K;-8376;-1064;304;5;5;42
5039024;L;-8244;708;-744;73;-73;45
5039024;M;-8336;-304;38;250;-54;19
5039024;N;-8170;460;-868;82;47;-49
5039024;O;-7434;-2870;2302;71;52;66
5047268;J;-8322;614;628;16;20;-44
5047268;K;-8312;-1066;270;2;-4;50
5047268;L;-8184;758;-786;61;-81;36
5047268;M;-8332;-308;8;251;-64;22
5047268;N;-8178;564;-864;70;38;-50
5047268;O;-7418;-2874;2292;64;46;74
5055512;J;-8410;614;594;25;24;-47
