# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Wed Jun  8 11:10:35 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency:;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
5078888;L;-8194;1983;-1199;250;-86;76
5078888;M;-8276;-224;1492;215;-75;-11
5078888;N;-8278;158;756;111;-22;-55
5078888;O;-7790;-2132;1938;373;38;137
5087048;J;-8429;964;921;78;0;70
5087048;K;-8176;-1958;-656;-4;-4;-10
5087048;L;-8192;2131;-1131;226;-74;100
5087048;M;-8300;-310;1472;205;-75;-18
5087048;N;-8266;102;776;107;-19;-57
5087048;O;-7728;-2182;1954;375;23;131
5095292;J;-8269;1056;1025;62;-6;70
5095292;K;-8230;-1972;-596;6;-10;-18
5095292;L;-8164;2019;-1075;208;-58;100
5095292;M;-8322;-294;1506;204;-71;-18
5095292;N;-8298;108;788;105;-18;-56
5095292;O;-7760;-2150;1888;371;17;118
5103452;J;-8297;1112;1033;61;14;72
5103452;K;-8230;-1930;-518;-3;-3;-27
5103452;L;-8180;2055;-1223;206;-72;104
5103452;M;-8294;-300;1430;201;-68;-20
5103452;N;-8278;154;826;98;-19;-55
5103452;O;-7698;-2092;1794;363;1;104
5111696;J;-8448;1056;973;65;8;62
5111696;K;-8180;-1964;-624;12;-5;-25
5111696;L;-8154;2179;-1175;202;-60;108
5111696;M;-8318;-296;1416;200;-66;-12
5111696;N;-8354;144;792;93;-20;-58
5111696;O;-7708;-2106;1804;364;-3;102
5119944;J;-8365;1068;1049;45;12;58
5119944;K;-8216;-1984;-552;3;-14;-32
5119944;L;-8212;2111;-1195;202;-82;100
5119944;M;-8298;-306;1494;199;-67;-22
5119944;N;-8272;118;768;99;-20;-58
5119944;O;-7702;-2132;1728;358;-7;96
5128104;J;-8389;1112;1029;41;12;56
5128104;K;-8192;-2038;-576;6;-10;-28
5128104;L;-8198;2131;-1039;190;-62;96
5128104;M;-8278;-278;1528;196;-62;-15
5128104;N;-8256;126;778;84;-21;-57
5128104;O;-7696;-2070;1698;351;-13;89
5136264;J;-8333;1012;1005;61;4;62
5136264;K;-8208;-1976;-622;-3;-16;-43
5136264;L;-8220;2007;-1175;194;-88;92
5136264;M;-8284;-364;1518;199;-60;-10
5136264;N;-8272;122;756;88;-29;-58
5136264;O;-7704;-2076;1722;343;-10;81
