# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 13:31:33 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
5039532;L;-8340;-322;420;75;-51;65
5039532;M;-8330;-356;454;227;-42;-5
5039532;N;-7876;-394;3028;110;23;-42
5039532;O;-6262;-3822;3568;17;8;21
5047692;J;-8368;-482;-880;-16;13;13
5047692;K;-8468;-22;-746;-4;3;13
5047692;L;-8274;-338;422;73;-52;70
5047692;M;-8344;-404;496;223;-44;-2
5047692;N;-7860;-452;3022;109;17;-34
5047692;O;-6242;-3870;3616;-11;10;28
5055852;J;-8350;-490;-840;-11;7;11
5055852;K;-8418;16;-762;-10;5;20
5055852;L;-8240;-382;478;73;-56;68
5055852;M;-8374;-372;456;219;-42;-8
5055852;N;-7824;-430;3108;102;18;-34
5055852;O;-6314;-3944;3706;-23;12;32
5064096;J;-8348;-500;-816;-4;2;8
5064096;K;-8376;4;-672;-7;6;29
5064096;L;-8222;-354;466;65;-59;70
5064096;M;-8424;-310;454;217;-45;-6
5064096;N;-7812;-434;3156;107;9;-29
5064096;O;-6302;-3984;3706;-24;24;33
5072256;J;-8336;-474;-794;7;12;6
5072256;K;-8424;-12;-780;-7;6;30
5072256;L;-8274;-322;444;68;-71;71
5072256;M;-8390;-366;418;213;-41;-3
5072256;N;-7872;-394;3072;93;4;-33
5072256;O;-6264;-3948;3740;-9;21;37
5080416;J;-8348;-516;-842;6;11;-5
5080416;K;-8442;-22;-786;-15;6;28
5080416;L;-8254;-420;434;66;-72;65
5080416;M;-8324;-402;448;217;-43;-6
5080416;N;-7834;-396;3048;97;4;-26
5080416;O;-6246;-4000;3752;0;13;39
5088576;J;-8370;-516;-842;16;16;-10
5088576;K;-8402;-8;-710;-8;14;37
5088576;L;-8294;-382;430;72;-64;63
5088576;M;-8338;-302;510;212;-42;2
