# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Wed Jun  8 12:04:05 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4801192;K;-7990;2702;234;-2;25;8
4801192;L;-8144;-1388;302;128;-36;152
4801192;M;-8114;-1612;-444;217;-62;-7
4801192;N;-8274;-946;1176;65;-6;-64
4801192;O;-7748;-1588;2280;102;-1;53
4809436;J;-8356;-69;-759;9;41;-4
4809436;K;-7984;2658;164;-5;28;6
4809436;L;-8188;-1334;296;132;-52;208
4809436;M;-8154;-1616;-484;213;-58;-8
4809436;N;-8204;-850;1156;51;-7;-58
4809436;O;-7704;-1592;2274;93;-16;50
4817596;J;-8458;-32;-767;13;47;-20
4817596;K;-7988;5324;289;-3;54;12
4817596;L;-8168;-1390;306;124;-52;208
4817596;M;-8098;-1664;-508;218;-59;-11
4817596;N;-8250;-896;1162;48;-5;-59
4817596;O;-7770;-1572;2296;100;-13;67
4825844;J;-8454;43;-727;19;35;-18
4825844;K;-7986;2644;208;-3;30;2
4825844;L;-8156;-1424;306;140;-48;184
4825844;M;-8138;-1630;-556;213;-60;-11
4825844;N;-8212;-832;1134;55;-4;-59
4825844;O;-7752;-1578;2182;97;-9;62
4834004;J;-8337;19;-829;13;85;-20
4834004;K;-7966;2668;238;-2;30;12
4834004;L;-8184;-1340;324;146;-56;184
4834004;M;-8106;-1618;-524;215;-58;-8
4834004;N;-8254;-924;1134;49;-3;-60
4834004;O;-7820;-1540;2186;107;-12;70
4842164;J;-8454;-48;-837;57;137;-104
4842164;K;-7984;2660;204;-4;26;10
4842164;L;-8156;-1320;314;144;-52;200
4842164;M;-8146;-1590;-526;207;-52;-2
4842164;N;-8282;-838;1106;49;3;-58
4842164;O;-7842;-1644;2108;108;-11;68
4850324;J;-8356;-65;-947;13;47;-26
4850324;K;-8028;2648;146;-7;23;9
4850324;L;-8216;-1344;374;136;-40;264
4850324;M;-8200;-1568;-450;204;-57;-10
4850324;N;-8262;-920;1126;46;-8;-55
4850324;O;-7784;-1564;2138;96;-10;74
4858484;J;-8332;-93;-1013;49;73;-48
4858484;K;-8034;2686;176;-6;17;1
4858484;L;-8198;-1290;396;152;-64;224
4858484;M;-8130;-1572;-480;204;-54;-1
4858484;N;-8286;-900;1176;48;-6;-54
4858484;O;-7820;-1558;2184;113;-1;70
4866728;J;-8425;11;-947;7;41;-26
4866728;K;-8018;2604;192;-10;21;12
4866728;L;-8196;-1322;360;146;-52;248
4866728;M;-8082;-1616;-524;197;-56;-8
4866728;N;-8310;-900;1162;49;-5;-57
4866728;O;-7832;-1526;2180;102;-10;65
4874888;J;-8380;-117;-727;11;30;2
4874888;K;-8000;2638;160;-3;23;9
4874888;L;-8208;-1324;366;152;-56;248
4874888;M;-8152;-1624;-416;206;-62;-12
4874888;N;-8332;-894;1240;47;0;-60
4874888;O;-7788;-1548;2240;97;-12;70
4883048;J;-8474;-70;-623;7;43;-12
4883048;K;-8072;2694;226;-10;20;12
4883048;L;-8178;-1378;300;144;-40;248
4883048;M;-8148;-1598;-446;197;-60;-17
4883048;N;-8212;-888;1132;50;4;-57
4883048;O;-7810;-1558;2176;92;-15;64
4891208;J;-8412;-41;-797;145;137;-40
4891208;K;-8040;2662;152;-8;24;11
4891208;L;-8198;-1288;292;130;-16;256
4891208;M;-8132;-1622;-410;197;-55;-9
4891208;N;-8268;-928;1190;55;-6;-59
4891208;O;-7814;-1528;2250;81;-10;63
4899452;J;-8356;-29;-973;73;145;-16
4899452;K;-7986;2642;170;-11;17;12
4899452;L;-8170;-1382;316;132;-56;264
4899452;M;-8094;-1606;-528;193;-58;-10
4899452;N;-8306;-868;1156;51;-1;-60
4899452;O;-7792;-1542;2150;70;-13;58
4907612;J;-8462;-6;-731;17;33;-8
4907612;K;-8012;2622;252;-5;24;13
4907612;L;-8152;-1334;366;134;-20;280
4907612;M;-8098;-1610;-474;207;-56;-8
4907612;N;-8282;-872;1148;54;-5;-61
4907612;O;-7750;-1558;2206;59;-17;52
4915856;J;-8408;-89;-927;11;33;-22
4915856;K;-8008;2640;204;-5;22;11
4915856;L;-8212;-1342;378;140;-20;264
4915856;M;-8102;-1654;-462;206;-57;-4
4915856;N;-8220;-952;1166;57;2;-59
4915856;O;-7772;-1540;2186;55;-20;56
4924016;J;-8470;19;-903;3;35;-24
4924016;K;-8008;2664;190;-6;24;5
4924016;L;-8194;-1352;392;130;-8;240
4924016;M;-8108;-1610;-500;204;-56;-7
4924016;N;-8180;-880;1152;52;8;-59
4924016;O;-7740;-1540;2132;57;-23;52
4932176;J;-8454;-46;-979;-7;24;0
4932176;K;-7980;2648;178;-3;17;7
4932176;L;-8174;-1328;364;138;-4;256
4932176;M;-8126;-1636;-490;208;-52;-9
4932176;N;-8208;-860;1094;55;6;-65
4932176;O;-7774;-1560;2200;57;-23;52
4940336;J;-8440;-57;-829;-3;17;-16
4940336;K;-7994;2666;212;-11;18;1
4940336;L;-8186;-1364;324;144;-12;224
4940336;M;-8074;-1660;-516;208;-59;-8
4940336;N;-8214;-932;1166;54;-3;-62
4940336;O;-7736;-1528;2180;54;-28;56
4948496;J;-8448;-22;-755;-5;27;-4
4948496;K;-8026;2660;164;-3;15;5
4948496;L;-8152;-1340;324;132;-126;0
4948496;M;-8104;-1624;-510;212;-47;-2
4948496;N;-8222;-874;1204;55;4;-66
4948496;O;-7706;-1480;2224;46;-28;60
4956656;J;-8276;-81;-1013;1;89;-8
4956656;K;-7996;2652;192;-5;18;2
4956656;L;-8152;-1350;420;138;-4;240
4956656;M;-8194;-1632;-514;213;-62;-7
4956656;N;-8226;-822;1166;50;12;-56
4956656;O;-7716;-1548;2210;36;-28;63
4964904;J;-8396;-49;-861;41;44;4
4964904;K;-7968;2678;156;-2;13;-4
4964904;L;-8216;-1312;402;144;-12;224
4964904;M;-8142;-1600;-512;219;-55;-5
4964904;N;-8158;-858;1170;59;6;-61
4964904;O;-7760;-1520;2166;28;-23;68
4973064;J;-8385;15;-1005;49;104;8
4973064;K;-8012;2704;114;-6;18;1
4973064;L;-8162;-1344;326;164;-118;122
4973064;M;-8094;-1596;-448;216;-58;-4
4973064;N;-8230;-848;1156;53;8;-63
4973064;O;-7740;-1530;2272;22;-26;70
4981308;J;-8380;-69;-911;-5;4;2
4981308;K;-8012;2652;124;-4;11;4
4981308;L;-8174;-1368;344;162;-126;126
4981308;M;-8174;-1620;-472;217;-59;-3
4981308;N;-8258;-850;1192;53;2;-67
4981308;O;-7704;-1526;2148;18;-20;71
4989468;J;-8452;47;-869;29;60;8
4989468;K;-7972;2604;180;-4;11;-3
4989468;L;-8130;-1316;352;172;-28;240
4989468;M;-8102;-1640;-434;213;-51;6
4989468;N;-8234;-842;1216;55;8;-66
4989468;O;-7740;-1554;2186;22;-17;70
4997884;J;-8421;23;-671;31;13;-10
4997884;K;-7980;2704;214;-1;9;0
4997884;L;-8162;-1348;354;156;0;264
4997884;M;-8178;-1566;-428;210;-60;-8
4997884;N;-8252;-892;1158;57;12;-66
4997884;O;-7762;-1584;2104;22;-11;75
5006044;J;-8482;-48;-901;29;44;0
5006044;K;-8002;2648;200;-6;12;3
5006044;L;-8164;-1268;595;408;-528;528
5006044;M;-8142;-1634;-454;209;-52;-2
5006044;N;-8238;-896;1174;59;6;-64
5006044;O;-7764;-1586;2140;30;-12;79
5014204;J;-8328;-69;-869;-7;89;-24
5014204;K;-7960;2666;178;-10;5;2
5014204;L;-8078;-1346;354;166;-24;280
5014204;M;-8146;-1574;-446;210;-55;8
5014204;N;-8202;-892;1236;58;10;-66
5014204;O;-7760;-1628;2120;22;-9;79
5022364;J;-8496;-34;-679;17;29;-16
5022364;K;-8010;2648;148;-9;4;3
5022364;L;-8170;-1400;272;164;-4;256
5022364;M;-8114;-1650;-458;204;-53;5
5022364;N;-8238;-894;1124;54;4;-62
5022364;O;-7760;-1608;2156;16;-6;70
5030524;J;-8352;-1;-767;3;19;-32
5030524;K;-8004;2668;138;-8;8;0
5030524;L;-8152;-1400;406;174;-116;126
5030524;M;-8106;-1562;-508;216;-51;2
5030524;N;-8244;-872;1152;61;6;-65
5030524;O;-7726;-1562;2154;16;-11;71
5038684;J;-8385;35;-715;39;33;-18
5038684;K;-7968;2682;198;-8;6;5
5038684;L;-8156;-1384;308;178;-126;16
5038684;M;-8170;-1628;-450;213;-57;7
5038684;N;-8206;-940;1086;63;9;-65
5038684;O;-7726;-1544;2090;12;-11;70
5046844;J;-8460;-30;-829;113;113;-64
5046844;K;-7982;2658;218;-5;13;-1
5046844;L;-8150;-1388;312;182;-16;232
5046844;M;-8114;-1596;-524;214;-50;-8
5046844;N;-8214;-898;1128;61;13;-65
5046844;O;-7728;-1602;2164;5;-14;68
5055004;J;-8392;-21;-861;49;69;-48
5055004;K;-7968;2656;208;-4;12;2
5055004;L;-8198;-1348;286;472;-488;472
5055004;M;-8122;-1630;-514;214;-48;5
5055004;N;-8272;-862;1092;63;12;-64
5055004;O;-7748;-1554;2162;3;-6;63
5063164;J;-8313;31;-907;33;19;-22
5063164;K;-8036;2600;316;-4;8;-2
5063164;L;-8166;-1354;358;170;-122;120
5063164;M;-8122;-1596;-534;221;-51;8
5063164;N;-8258;-884;1094;65;9;-65
5063164;O;-7740;-1578;2150;-3;-12;62
5071324;J;-8466;43;-973;85;33;-40
5071324;K;-8024;2618;210;-4;6;5
5071324;L;-8128;-1342;384;172;-8;224
5071324;M;-8114;-1548;-518;225;-45;5
5071324;N;-8250;-892;1132;62;13;-69
5071324;O;-7756;-1606;2228;-5;-10;58
5079484;J;-8484;-64;-901;129;105;-112
5079484;K;-8018;2632;140;-4;3;1
5079484;L;-8154;-1334;336;170;-8;232
5079484;M;-8104;-1608;-484;223;-50;2
5079484;N;-8260;-878;1166;62;7;-67
5079484;O;-7738;-1620;2168;0;-16;63
5087728;J;-8458;27;-845;129;57;-40
5087728;K;-7984;2672;242;-8;3;-3
5087728;L;-8102;-1370;376;158;-4;240
5087728;M;-8100;-1556;-432;225;-49;0
5087728;N;-8250;-886;1172;63;7;-71
5087728;O;-7780;-1544;2246;-6;-18;60
5095888;J;-8404;-17;-893;81;33;-56
5095888;K;-8018;2662;200;-3;4;0
5095888;L;-8160;-1318;324;146;-12;248
5095888;M;-8140;-1628;-510;221;-47;-4
5095888;N;-8228;-860;1144;62;4;-73
5095888;O;-7738;-1572;2194;8;-20;57
5104304;J;-8336;-25;-747;25;7;-30
5104304;K;-7960;2646;168;-5;3;7
5104304;L;-8182;-1330;364;150;-126;122
5104304;M;-8146;-1634;-412;225;-45;-6
5104304;N;-8282;-890;1092;70;7;-74
5104304;O;-7774;-1608;2264;7;-19;63
5112548;J;-8404;-25;-931;25;3;-20
5112548;K;-8042;2642;124;-4;5;-3
5112548;L;-8204;-1300;440;150;-36;200
5112548;M;-8082;-1594;-450;219;-40;-8
5112548;N;-8270;-846;1084;64;2;-73
5112548;O;-7770;-1596;2126;11;-23;60
5120792;J;-8340;-25;-909;65;1;-36
5120792;K;-8020;2634;216;-11;2;1
5120792;L;-8176;-1318;366;156;0;208
5120792;M;-8188;-1636;-488;221;-49;3
5120792;N;-8220;-892;1144;71;5;-75
5120792;O;-7798;-1584;2240;16;-23;66
5128952;J;-8482;-16;-1013;41;41;-40
5128952;K;-8024;2682;200;-11;4;2
5128952;L;-8170;-1354;304;138;-8;268
5128952;M;-8114;-1622;-484;219;-53;6
5128952;N;-8202;-904;1146;64;-2;-69
5128952;O;-7794;-1620;2246;17;-32;67
5137112;J;-8364;-105;-747;29;19;-8
5137112;K;-8022;2640;208;-9;2;2
5137112;L;-8122;-1330;298;150;-114;120
5137112;M;-8156;-1644;-454;217;-48;6
5137112;N;-8258;-868;1140;66;-1;-64
5137112;O;-7760;-1596;2190;17;-28;63
5145272;J;-8440;-45;-927;41;17;-30
5145272;K;-7966;2648;196;-6;5;2
5145272;L;-8196;-1362;326;166;0;176
5145272;M;-8134;-1582;-460;214;-47;-4
5145272;N;-8218;-908;1134;60;-2;-67
5145272;O;-7790;-1590;2256;14;-32;59
5153432;J;-8352;-37;-941;57;13;-24
5153432;K;-7938;2662;192;-13;2;5
5153432;L;-8136;-1300;376;174;-110;112
5153432;M;-8096;-1596;-460;217;-43;1
5153432;N;-8266;-920;1134;63;-6;-70
5153432;O;-7786;-1646;2242;21;-30;52
5161592;J;-8400;-25;-907;19;27;-18
5161592;K;-7978;2622;274;-11;4;4
5161592;L;-8104;-1350;442;166;-110;120
5161592;M;-8110;-1644;-470;214;-44;1
5161592;N;-8236;-886;1114;68;-2;-68
5161592;O;-7828;-1558;2284;26;-40;60
5169752;J;-8486;11;-903;32;-5;-10
5169752;K;-8048;2624;188;-9;-2;-1
5169752;L;-8144;-1322;384;164;-118;0
5169752;M;-8094;-1622;-556;215;-41;0
5169752;N;-8226;-932;1160;69;-1;-67
5169752;O;-7796;-1582;2210;23;-30;55
5177912;J;-8496;-34;-755;11;7;-4
5177912;K;-8018;2614;186;-10;2;-1
5177912;L;-8198;-1338;384;162;-124;112
5177912;M;-8178;-1608;-392;217;-44;9
5177912;N;-8204;-956;1158;60;-1;-73
5177912;O;-7778;-1610;2182;31;-42;53
5186072;J;-8285;27;-917;88;-3;-16
5186072;K;-7984;2676;156;-5;-2;-1
5186072;L;-8144;-1302;310;168;-116;116
5186072;M;-8108;-1644;-488;217;-46;0
5186072;N;-8258;-918;1164;63;-6;-65
5186072;O;-7726;-1628;2366;34;-44;54
5194232;J;-8452;-20;-821;129;17;-48
5194232;K;-8004;2638;240;-9;5;3
5194232;L;-8142;-1358;312;164;-112;124
5194232;M;-8108;-1610;-498;219;-43;0
5194232;N;-8230;-860;1170;65;3;-67
5194232;O;-7794;-1606;2262;40;-39;51
5202392;J;-8341;43;-735;30;-1;-20
5202392;K;-8050;2620;208;-5;3;1
5202392;L;-8186;-1344;346;156;-122;118
5202392;M;-8124;-1596;-510;218;-44;6
5202392;N;-8224;-928;1234;70;-12;-58
5202392;O;-7754;-1576;2198;44;-51;51
5210552;J;-8396;-77;-829;80;-23;-56
5210552;K;-8028;2594;220;-7;4;0
5210552;L;-8216;-1346;306;150;-122;16
5210552;M;-8138;-1574;-460;218;-43;-6
5210552;N;-8234;-910;1220;65;-4;-65
5210552;O;-7778;-1558;2130;42;-44;56
5218712;J;-8458;0;-727;36;-11;-10
5218712;K;-7988;2622;138;-4;8;2
5218712;L;-8134;-1320;340;142;-124;0
5218712;M;-8100;-1504;-482;224;-51;3
5218712;N;-8222;-912;1114;66;3;-60
5218712;O;-7750;-1596;2212;50;-48;54
5226872;J;-8381;115;-979;32;-1;-22
5226872;K;-8000;2596;148;-5;4;1
5226872;L;-8162;-1350;346;146;-114;120
5226872;M;-8138;-1658;-478;223;-39;4
5226872;N;-8260;-840;1184;68;-8;-64
5226872;O;-7778;-1586;2180;54;-50;54
5235032;J;-8308;-21;-853;53;1;-80
5235032;K;-7992;2652;168;-7;0;4
5235032;L;-8206;-1336;324;150;0;176
