# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Fri Jun 17 13:07:19 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4816492;M;-8258;-466;-448;218;-43;-39
4816492;N;-8364;-440;224;39;1;-71
4816492;O;-8046;-382;1370;35;-47;56
4824652;J;-8442;-486;284;9;-1;12
4824652;K;-8456;692;-522;-14;6;38
4824652;L;-8194;310;1354;58;-54;62
4824652;M;-8258;-514;-448;215;-46;-40
4824652;N;-8300;-366;264;43;1;-65
4824652;O;-8054;-368;1458;34;-49;60
4832812;J;-8430;-428;184;13;3;11
4832812;K;-8434;656;-500;0;5;39
4832812;L;-8208;318;1370;62;-61;61
4832812;M;-8226;-492;-518;219;-46;-50
4832812;N;-8352;-418;192;44;3;-68
4832812;O;-8046;-330;1346;39;-39;59
4840972;J;-8412;-464;202;17;0;18
4840972;K;-8418;680;-492;-11;1;39
4840972;L;-8166;276;1358;68;-56;65
4840972;M;-8262;-478;-420;227;-43;-47
4840972;N;-8314;-352;196;43;4;-65
4840972;O;-7996;-342;1406;33;-40;58
4849132;J;-8420;-388;182;15;2;20
4849132;K;-8402;706;-466;-3;11;42
4849132;L;-8254;304;1374;66;-51;64
4849132;M;-8274;-506;-490;231;-41;-48
4849132;N;-8298;-388;200;41;-3;-64
4849132;O;-8024;-374;1436;34;-29;62
4857292;J;-8342;-432;164;21;5;15
4857292;K;-8442;668;-498;-5;5;33
4857292;L;-8160;356;1388;67;-58;61
4857292;M;-8210;-516;-476;226;-44;-46
4857292;N;-8350;-366;264;46;2;-66
4857292;O;-7978;-350;1426;41;-24;70
4865536;J;-8456;-480;58;20;6;22
4865536;K;-8450;708;-442;-4;3;38
4865536;L;-8218;298;1422;73;-59;53
