# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Wed Jun  8 12:05:20 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4808588;K;-8086;2340;338;-7;16;10
4808588;L;-8114;-1246;494;50;-63;67
4808588;M;-8208;-1310;-236;211;-55;8
4808588;N;-8186;-836;1198;47;-10;-53
4808588;O;-7786;-1594;2088;87;-10;84
4816748;J;-8390;-336;-554;16;15;-8
4816748;K;-8072;2376;402;-10;20;13
4816748;L;-8150;-1388;462;49;-67;70
4816748;M;-8208;-1310;-334;215;-50;8
4816748;N;-8268;-882;1208;38;-14;-53
4816748;O;-7760;-1576;2152;97;-14;88
4824908;J;-8390;-296;-512;16;15;-4
4824908;K;-8090;2356;344;-9;27;19
4824908;L;-8148;-1344;456;50;-65;68
4824908;M;-8166;-1322;-388;209;-51;-4
4824908;N;-8186;-844;1278;48;-15;-50
4824908;O;-7748;-1642;2068;104;-19;96
4833236;J;-8422;-310;-564;15;16;3
4833236;K;-8104;2384;392;-6;17;8
4833236;L;-8190;-1350;496;49;-63;73
4833236;M;-8176;-1376;-368;214;-47;0
4833236;N;-8202;-844;1236;47;-7;-51
4833236;O;-7740;-1630;2124;112;-19;101
4841488;J;-8456;-322;-476;16;17;-2
4841488;K;-8118;2384;312;-5;23;14
4841488;L;-8180;-1416;482;48;-70;69
4841488;M;-8176;-1332;-352;204;-50;3
4841488;N;-8212;-864;1226;53;-7;-51
4841488;O;-7716;-1662;2070;103;-12;104
4849812;J;-8432;-316;-410;14;10;-2
4849812;K;-8094;2348;234;-6;23;18
4849812;L;-8158;-1372;542;48;-66;70
4849812;M;-8214;-1326;-360;213;-51;4
4849812;N;-8228;-840;1322;50;-9;-46
4849812;O;-7778;-1672;2110;110;-12;103
4858056;J;-8414;-252;-554;18;16;-7
4858056;K;-8044;2346;308;-6;19;18
4858056;L;-8166;-1406;536;47;-66;70
4858056;M;-8198;-1378;-352;206;-44;-7
4858056;N;-8268;-842;1322;58;-7;-51
4858056;O;-7750;-1738;2054;99;-16;105
4866216;J;-8462;-278;-486;17;11;-2
4866216;K;-8030;2402;306;-7;18;12
4866216;L;-8128;-1478;464;48;-68;74
4866216;M;-8186;-1446;-334;215;-50;4
4866216;N;-8240;-842;1290;58;-9;-49
4866216;O;-7782;-1682;2116;90;-15;94
4874376;J;-8436;-292;-446;19;10;-7
4874376;K;-8072;2380;272;-16;18;12
4874376;L;-8162;-1436;472;54;-65;72
4874376;M;-8174;-1426;-296;208;-52;-6
4874376;N;-8256;-836;1284;58;-4;-50
4874376;O;-7752;-1672;2024;94;-11;91
4882624;J;-8444;-274;-540;16;14;-13
4882624;K;-8050;2384;266;-6;13;9
4882624;L;-8128;-1442;514;49;-70;75
4882624;M;-8196;-1478;-358;212;-49;2
4882624;N;-8222;-804;1318;53;-7;-44
4882624;O;-7772;-1656;2026;79;-10;85
4890868;J;-8402;-292;-556;21;11;-10
4890868;K;-8088;2370;296;-12;16;7
4890868;L;-8198;-1468;440;55;-66;63
4890868;M;-8190;-1446;-436;220;-53;-5
4890868;N;-8246;-826;1368;52;-2;-54
4890868;O;-7822;-1722;2068;64;-13;78
4899196;J;-8428;-264;-474;15;13;-13
4899196;K;-8088;2386;290;-8;11;8
4899196;L;-8122;-1492;426;58;-67;67
4899196;M;-8146;-1454;-282;223;-50;0
4899196;N;-8292;-860;1352;54;-2;-50
4899196;O;-7736;-1656;2034;55;-2;71
4907356;J;-8466;-328;-528;22;9;-16
4907356;K;-8036;2368;282;-8;12;8
4907356;L;-8140;-1466;480;65;-66;60
4907356;M;-8186;-1482;-322;222;-55;10
4907356;N;-8280;-824;1320;55;-4;-54
4907356;O;-7790;-1712;2086;42;-11;70
4915516;J;-8458;-292;-530;10;8;-22
4915516;K;-8092;2354;342;-8;2;-3
4915516;L;-8154;-1476;520;68;-67;61
4915516;M;-8178;-1442;-336;220;-48;8
4915516;N;-8264;-834;1338;55;2;-57
4915516;O;-7850;-1654;2142;45;-16;64
4923848;J;-8468;-302;-510;17;16;-24
4923848;K;-8068;2390;256;-10;8;0
4923848;L;-8106;-1430;498;63;-73;66
4923848;M;-8136;-1410;-370;218;-46;0
4923848;N;-8266;-872;1356;54;-3;-54
4923848;O;-7766;-1632;2122;34;-13;74
4932008;J;-8454;-290;-532;22;13;-31
4932008;K;-8040;2392;334;-9;7;-6
4932008;L;-8208;-1452;464;73;-71;60
4932008;M;-8190;-1474;-408;218;-51;6
4932008;N;-8250;-878;1410;51;4;-51
